"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 시작 일자","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","요청여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","ASP00001K148820220000003","20230313417069","기타","[초등(고)] 스마트폰?인터넷 과의존 예방 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2022/07/[초등(고)] 스마트폰?인터넷 과의존 예방 교육_썸네일.jpg","","S11002","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000003/01.mp4/playlist.m3u8","202207071437451657172265779","116061","1"
"ASP00001","ASP00001K148820220000011","20230313417069","기타","[고령층] 스마트폰?인터넷 과의존 예방 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2022/07/[고령층] 스마트폰?인터넷 과의존 예방 교육_썸네일.jpg","","S11010","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000011/01.mp4/playlist.m3u8","202207071447451657172865313","116081","1"
"ASP00001","ASP00001S1000320220000008","202102097915420","시니어취업","시니어 재취업 자격증 완전정복 - 돌봄 분야편","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.06.23","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2022/06/썸네일(돌봄 분야).jpg","","S10469","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000008/01.mp4/playlist.m3u8","202206231443451655963025881","115884","1"
"ASP00001","ASP00001S1000320220000009","202102097915420","시니어취업","시니어 재취업 자격증 완전정복 - 경비?시설 분야편","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.06.23","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2022/06/썸네일(경비시설 분야).jpg","","S10470","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000009/01.mp4/playlist.m3u8","202206231450421655963442354","115885","1"
"ASP00001","ASP00001291001120221000000","202303136122092","사회/교양","[에너지정보문화재단] 에너지 지식탐구","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.19","-","","2910011","에너지정보문화재단","금천구","37.4803406","126.908278","N","N","N","ING","/upload/course/ASP00001/2022/05/지구의내일을구하라_썸네일 (1).jpg","","S10462","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001291001120221000000/01.mp4/playlist.m3u8","202205191033591652924039842","115795","1"
"ASP00001","ASP00001S305220220000813","202303131308037","금융","[서울시복지재단 금융교육] 노후준비와 은퇴설계","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.17","-","","S3052","서울시복지재단","","","","N","N","N","ING","/upload/course/ASP00001/2022/05/seoul_thum_04.png","","S10460","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S305220220000813/01.mp4/playlist.m3u8","202205171700361652774436569","115791","1"
"ASP00001","ASP00001S305220220000814","202303131308037","금융","[서울시복지재단 금융교육] 디지털 금융과 금융소비자의 보호제도","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.17","-","","S3052","서울시복지재단","","","","N","N","N","ING","/upload/course/ASP00001/2022/05/seoul_thum_05.png","","S10461","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S305220220000814/01.mp4/playlist.m3u8","202205171701271652774487002","115775","1"
"ASP00001","ASP00001S305220220000812","202303131308037","금융","[서울시복지재단 금융교육] 보험관리와 활용","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.17","-","","S3052","서울시복지재단","","","","N","N","N","ING","/upload/course/ASP00001/2022/05/seoul_thum_03.png","","S10459","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S305220220000812/01.mp4/playlist.m3u8","202205171659301652774370601","115783","1"
"ASP00001","ASP00001S305220220000811","202303131308037","금융","[서울시복지재단 금융교육] 신용과 대출관리","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.17","-","","S3052","서울시복지재단","","","","N","N","N","ING","/upload/course/ASP00001/2022/05/seoul_thum_02.png","","S10458","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S305220220000811/01.mp4/playlist.m3u8","202205171658081652774288730","115787","1"
"ASP00001","ASP00001S100120220104045","202303131239826","인권","인권토크! 대화가 필요해(인권교육용)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.06","-","","S1000","서울시(인권담당관)","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2022/05/인권콘텐츠[12].png","","S10437","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120220104045/01.mp4/playlist.m3u8","202205031720391651566039660","115359","1"
"ASP00001","ASP00001S100220220000001","20230313417069","기타","총괄재난관리자 직무능력 강화 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.05.06","-","","S1002","시설안전과","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2022/05/??????????????????.png","","S10438","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100220220000001/01.mp4/playlist.m3u8","202205061500211651816821215","115358","1"
"ASP00001","ASP00001S995220220000002","202303137022921","취미생활","반려동물 돌봄교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.04.06","-","","S9952","서울시(동물보호과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2022/04/돌봄교육썸네일(동물 일러스트) 245_170.jpg","","S10422","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S995220220000002/01.mp4/playlist.m3u8","202204061327131649219233522","114997","1"
"ASP00001","ASP00001E2529000720220000001","20230313417069","기타","대한적십자사 어린이이용시설종사자안전교육 이론과정(2h)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.03.29","-","","E25290007","대한적십자사 안전교육팀","원주","37.3230431","127.978588","N","N","N","ING","/upload/course/ASP00001/2022/04/썸네일(1744 x958)[1].jpg","","S10413","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001E2529000720220000001/01.mp4/playlist.m3u8","202203291513171648534397101","114765","1"
"ASP00001","ASP00001J101220220000338","202303136122092","사회/교양","동작구 민관합동 교육 ‘다시, 협치’","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터14일","2022.03.02","-","","J1012","동작구청","동작구","37.512402","126.939476","N","N","N","ING","/upload/course/ASP00001/2022/03/2. 과정소개 썸네일 이미지[22].png","","S10389","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001J101220220000338/01.mp4/playlist.m3u8","202203021501121646200872208","114396","1"
"ASP00001","ASP00001S312220220001019","202303136122092","사회/교양","e-정비사업 공공지원 실무","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2022.02.26","-","","S3122","서울시(주택건축본부 주거정비과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2022/02/실무과정1744x958.jpg","","S10388","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S312220220001019/01.mp4/playlist.m3u8","202202261428101645853290794","114197","1"
"ASP00001","ASP00001P1000120220000001","202101299818265","부모교육","경계선지적기능아동의 양육자 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2022.02.26","-","","P10001","아동권리보장원","","37.5726376","126.981075","N","N","N","ING","/upload/course/ASP00001/2022/02/경계선 썸네일[2].PNG","","S10384","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001P1000120220000001/01.mp4/playlist.m3u8","202202261310431645848643285","114155","1"
"ASP00001","ASP00001P1000120220000002","202101299818265","부모교육","아이를 존중하는 긍정 양육(부모교육)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.02.26","-","","P10001","아동권리보장원","","37.5726376","126.981075","N","N","N","ING","/upload/course/ASP00001/2022/02/부모교육.png","","S10385","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001P1000120220000002/01.mp4/playlist.m3u8","202202261350311645851031225","114161","1"
"ASP00001","ASP00001S312220220001020","202303136122092","사회/교양","e-정비사업 아카데미 심화","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2022.02.26","-","","S3122","서울시(주택건축본부 주거정비과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2022/03/심화과정1744x958.jpg","","S10387","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S312220220001020/01.mp4/playlist.m3u8","202202261429571645853397096","114173","1"
"ASP00001","ASP00001S100120220103744","202303136122092","사회/교양","알기 쉬운 공공감사","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.02.22","-","","K3113","감사원 감사교육원","종로구","37.5873784","126.984909","N","N","N","ING","/upload/course/ASP00001/2022/03/썸네일(수정).jpg","","S10374","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120220103744/01.mp4/playlist.m3u8","202202221617451645514265697","114151","1"
"ASP00001","ASP00001S1000320220000006","202102097915420","시니어취업","[서울시어르신취업지원센터] 방역원 교육(입문)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2022/02/썸네일_방역원 교육(입문).png","","S10372","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000006/01.mp4/playlist.m3u8","202202161400501644987650290","114147","1"
"ASP00001","ASP00001S1000320220000005","202102097915420","시니어취업","[서울시어르신취업지원센터] 바리스타 2급 온라인교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터14일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2022/02/썸네일_바리스타 2급 온라인교육[3].jpg","","S10371","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000005/01.mp4/playlist.m3u8","202202161400271644987627231","114137","1"
"ASP00001","ASP00001S1000320220000004","202102097915420","시니어취업","[서울시어르신취업지원센터] 슬기로운 직장생활","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2022/02/썸네일_슬기로운 직장생활.jpg","","S10370","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000004/01.mp4/playlist.m3u8","202202161359071644987547810","114132","1"
"ASP00001","ASP00001S1000320220000007","202102097915420","시니어취업","[서울시어르신취업지원센터] 취업 진단도구 활용법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2022/02/썸네일_취업 진단도구 활용법.jpg","","S10373","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000007/01.mp4/playlist.m3u8","202202161401101644987670558","114149","1"
"ASP00001","ASP00001S995220220000001","202303137022921","취미생활","반려동물 입양교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.18","-","","S9952","서울시(동물보호과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2022/01/썸네일 이미지 (반려동물 입양교육) 업로드용.jpg","","S10353","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S995220220000001/01.mp4/playlist.m3u8","202201180950501642467050974","113469","1"
"ASP00001","ASP00001S100020221111112","202303136122092","사회/교양","e-인권토크(인권교육용)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.14","-","","S1000","서울시(인권담당관)","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2022/01/2. 썸네일(평생학습포털).png","","S10351","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100020221111112/01.mp4/playlist.m3u8","202201140914411642119281872","113462","1"
"ASP00001","ASP00001S100120220103682","20230313411620","인문학","2022 e-서울 매장문화재 이야기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.14","-","","S4004","서울시 역사문화재과","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2022/04/(수정) 발굴 썸네일-1_300X200.jpg","","S10352","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120220103682/01.mp4/playlist.m3u8","202201141026591642123619281","113466","1"
"ASP00001","ASP00001S1000020221100002","202303136122092","사회/교양","2022년 [명사특강] 다양한 삶의 자취, 디딤돌이 되다","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터60일","2022.01.05","-","","S10000","서울시(교육정책과)","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2022/01/2. 썸네일 이미지.jpg","","S10459","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000020221100002/01.mp4/playlist.m3u8","202201051447261641361646921","110480","1"
"ASP00001","ASP00001S100120210103672","202303131239826","인권","[손수호 변호사의 사건 속으로] 자살 방지 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103672.png","","S10325","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103672/01.mp4/playlist.m3u8","ASP00001S100120210103672","109771","1"
"ASP00001","ASP00001S100120210103667","202303131239826","인권","[손수호 변호사의 사건 속으로] 개인정보보호 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103667.png","","S10320","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103667/01.mp4/playlist.m3u8","ASP00001S100120210103667","109766","1"
"ASP00001","ASP00001S100120210103669","202303131239826","인권","[손수호 변호사의 사건 속으로] 청렴교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103669.png","","S10322","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103669/01.mp4/playlist.m3u8","ASP00001S100120210103669","109768","1"
"ASP00001","ASP00001S100120210103661","202303131239826","인권","[손수호 변호사의 사건 속으로] 직장 내 괴롭힘 방지 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103661.png","","S10314","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103661/01.mp4/playlist.m3u8","ASP00001S100120210103661","109760","1"
"ASP00001","ASP00001S100120210103666","202303131239826","인권","[손수호 변호사의 사건 속으로] 직장 내 장애인 인식개선 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103666.png","","S10319","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103666/01.mp4/playlist.m3u8","ASP00001S100120210103666","109765","1"
"ASP00001","ASP00001S100120210103670","202303131308037","금융","[손수호 변호사의 사건 속으로] 퇴직연금 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103670.png","","S10323","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103670/01.mp4/playlist.m3u8","ASP00001S100120210103670","109769","1"
"ASP00001","ASP00001S100120210103662","202303131239826","인권","[손수호 변호사의 사건 속으로] 성희롱 예방 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2022.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2022/thumbnails/ASP00001S100120210103662.png","","S10315","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120210103662/01.mp4/playlist.m3u8","ASP00001S100120210103662","109761","1"
"ASP00001","ASP00001S100120210103260","202303136122092","사회/교양","2021년 서울시 평생학습 성과공유대회","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.12.23","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2021/12/평생학습 성과공유회.png","","S10308","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210103260/01.mp4/playlist.m3u8","202112231010231640221823034","108708","1"
"ASP00001","ASP00001S311820210504240","202303136122092","사회/교양","시민의 지식 통로","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.12.15","-","","S3118","서울특별시 생활속민주주의학습지원센터","종로구","37.5685791","126.964357","N","N","N","ING","/upload/course/ASP00001/2021/12/썸네일 시식통.jpg","","S10307","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S311820210504240/01.mp4/playlist.m3u8","202112141652271639468347795","108692","1"
"ASP00001","ASP00001S311820210504241","202303132575722","OA활용","데이터 액티비즘, 우리도 할 수 있어!","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터15일","2021.12.15","-","","S3118","서울특별시 생활속민주주의학습지원센터","종로구","37.5685791","126.964357","N","N","N","ING","/upload/course/ASP00001/2021/12/썸네일 데이터액티비즘[1].jpg","","S10306","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S311820210504241/01.mp4/playlist.m3u8","202112141656111639468571505","108688","1"
"ASP00001","ASP00001J101820210000001","202303136122092","사회/교양","협치역량 강화 및 협치 활성화를 위한 『송파의 비전과 협치』","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.12.13","-","","J1018","송파구청","송파구","37.514462","127.105904","N","N","N","ING","/upload/course/ASP00001/2021/12/썸네일[1].JPG","","S10305","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001J101820210000001/01.mp4/playlist.m3u8","202112131625271639380327027","108687","1"
"ASP00001","ASP00001E2126000420212001013","202303136122092","사회/교양","2021년 서울시 남북교류협력분야 민간단체 실무자 역량강화","무료","1","N","01","2021.12.09~2024.12.31","수강신청일로부터7일","2021.12.07","-","","E21260004","남북협력추진단 개발협력담당관","중구","","","N","N","N","ING","/upload/course/ASP00001/2021/12/크기변환_민간단체 역량강화_평생학습포털_?네일.png","","S10304","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001E2126000420212001013/01.mp4/playlist.m3u8","202112071512581638857578437","108679","1"
"ASP00001","ASP00001S994920210000001","202303136122092","사회/교양","서울시 아동인권전문가 심화?보수 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.12.02","-","","S9949","서울시(가족담당관)","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2021/12/아동인권전문가-심화-과정_오프닝_썸네일.png","","S10303","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S994920210000001/01.mp4/playlist.m3u8","202112021657151638431835176","108676","1"
"ASP00001","ASP00001K162620210102303","202003038826530","멀티미디어","[SBA] 크리에이티브포스가 알려주는 1인 미디어 노하우 2021 W-UP","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.11.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/11/썸네일.jpg","","S10302","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102303/01.mp4/playlist.m3u8","202111161612231637046743058","108637","1"
"ASP00001","ASP00001J101020210000988","202303136122092","사회/교양","도봉구 지속가능발전 온라인 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.11.10","-","","J1010","도봉구청","도봉구","37.668774","127.047073","N","N","N","ING","/upload/course/ASP00001/2021/11/도봉구 지속가능발전 온라인 교육.png","","S10301","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001J101020210000988/01.mp4/playlist.m3u8","202111100949181636505358529","108631","1"
"ASP00001","ASP00001S100120210103210","202303136122092","사회/교양","e-서울시 행복정책 이해하기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.10.25","-","","S4003","서울시 시민참여과","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/11/행복.png","","S10299","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210103210/01.mp4/playlist.m3u8","202110251551081635144668976","108547","1"
"ASP00001","ASP00001S400220210000001","202303136122092","사회/교양","서울미래인재 역량강화교육 기본과정","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.10.20","-","","S4002","서울시 미래청년기획단","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2021/10/기본 교육 _ 표지썸네일[2].png","","S10296","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S400220210000001/01.mp4/playlist.m3u8","202110201137211634697441431","108554","1"
"ASP00001","ASP00001S400220210000002","202303136122092","사회/교양","서울미래인재 역량강화교육 심화과정","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.10.20","-","","S4002","서울시 미래청년기획단","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2021/10/미래인재 심화과정.png","","S10297","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S400220210000002/01.mp4/playlist.m3u8","202110201138201634697500488","108558","1"
"ASP00001","ASP00001J101220210000337","202303136122092","사회/교양","동작협치 활성화를 위한 「2021년 동작구 민관소통을 위한 주민 기본 교육」","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터14일","2021.09.03","-","","J1012","동작구청","동작구","37.512402","126.939476","N","N","N","ING","/upload/course/ASP00001/2021/09/동작구 협치관련 주민기본교육_1강_협치의 개념과 필요성.jpg","","S10249","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001J101220210000337/01.mp4/playlist.m3u8","202109030948521630630132011","107978","1"
"ASP00001","ASP00001S100120210103036","202303136122092","사회/교양","[동남권 서울특별시 노동자 종합지원센터] 학교밖 청년예비노동자 경제.금융.노동인권 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.08.25","-","","S10057","동남권 서울특별시 노동자 종합지원센터","송파구","37.4931667","127.11929","N","N","N","ING","/upload/course/ASP00001/2021/08/3-1. 썸네일 이미지.PNG","","S10248","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210103036/01.mp4/playlist.m3u8","202108251602341629874954313","107918","1"
"ASP00001","ASP00001S1000320210000003","202102097915420","시니어취업","[서울시어르신취업지원센터] 채용 지원서류 작성법 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.08.11","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2021/08/3. 썸네일.jpg","","S10245","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S1000320210000003/01.mp4/playlist.m3u8","202108110947541628642874009","107707","1"
"ASP00001","ASP00001S100020211111112","202303136122092","사회/교양","업무의 정석, 내부자들(인권교육용)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.08.04","-","","S1000","서울시(인권담당관)","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2021/08/2020서울시인권교육콘텐츠_썸네일[1].jpg","","S10244","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100020211111112/01.mp4/playlist.m3u8","202108041723081628065388395","107705","1"
"ASP00001","ASP00001S1000020211100001","202101299818265","부모교육","2020 알쓸학팁(알고보면 쓸모있는 학교폭력 예방과 대응의 팁)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터15일","2021.08.04","-","","S10000","서울시(교육정책과)","중구","37.5630589","126.975158","N","Y","N","ING","/upload/course/ASP00001/2021/08/썸네일_2020 알쓸학팁.jpg","","S10242","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S1000020211100001/01.mp4/playlist.m3u8","202108040944131628037853872","107683","1"
"ASP00001","ASP00001P1000420210000002","202303131239826","인권","통합교육콘텐츠 “고용노동부?보건복지부가 함께 하는 장애인식개선교육”","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.07.16","-","","P10004","한국장애인개발원","영등포구","37.5268574","126.917859","Y","N","N","ING","/upload/course/ASP00001/2021/07/[별첨1] 썸네일(통합교육콘텐츠).png","","S10222","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001P1000420210000002/01.mp4/playlist.m3u8","202107161052361626400356705","107680","1"
"ASP00001","ASP00001P1000420210000001","202303131239826","인권","장애인식개선교육 “다름과 닮음 속 더욱 빛나는 우리”","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.07.16","-","","P10004","한국장애인개발원","영등포구","37.5268574","126.917859","N","N","N","ING","/upload/course/ASP00001/2021/07/[별첨1] 썸네일(다닮빛).png","","S10203","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001P1000420210000001/01.mp4/playlist.m3u8","202107161051371626400297382","107675","1"
"ASP00001","ASP00001J100320210004961","202303136122092","사회/교양","강북구 주민자치 아카데미 2021년","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.07.12","-","","J1003","강북구청","강북구","37.639721","127.02552","N","N","N","ING","/upload/course/ASP00001/2021/07/썸네일 이미지(245x170)[1].jpg","","S10202","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001J100320210004961/01.mp4/playlist.m3u8","202107121314371626063277693","107611","1"
"ASP00001","ASP00001S993520210009057","202303136122092","사회/교양","[서울시 장애인식개선 영상] 새로고침 프로젝트 친구추가","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.06.29","-","","S9935","서울시(장애인복지정책과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2021/06/친구추가.jpg","","S10197","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S993520210009057/01.mp4/playlist.m3u8","202106291436241624944984353","107575","1"
